powertrain,vehicle_type,quantile,dvmt
bev_tesla,cuv,40,18.32573783302009
bev_tesla,cuv,41,18.595505495532286
bev_tesla,cuv,42,18.865492170863604
bev_tesla,cuv,43,19.124761931750605
bev_tesla,cuv,44,19.38496619424217
bev_tesla,cuv,45,19.638062756139547
bev_tesla,cuv,46,19.89245007242976
bev_tesla,cuv,47,20.1466834844753
bev_tesla,cuv,48,20.404997147357527
bev_tesla,cuv,49,20.669838732196514
bev_tesla,cuv,50,20.94353554742136
bev_tesla,cuv,51,21.203010520342215
bev_tesla,cuv,52,21.491332998919106
bev_tesla,cuv,53,21.769252822421365
bev_tesla,cuv,54,22.045911918037625
bev_tesla,cuv,55,22.313496247787832
bev_tesla,cuv,56,22.57981887325521
bev_tesla,cuv,57,22.85638970920352
bev_tesla,cuv,58,23.13704997586479
bev_tesla,cuv,59,23.42436682508508
bev_tesla,cuv,60,23.716828610325095
bev_tesla,cuv,61,24.010886141539725
bev_tesla,cuv,62,24.29951653073574
bev_tesla,cuv,63,24.58416594047794
bev_tesla,cuv,64,24.90159785011537
bev_tesla,cuv,65,25.220892341992453
bev_tesla,cuv,66,25.553291479528525
bev_tesla,cuv,67,25.871926548413377
bev_tesla,cuv,68,26.196937668117215
bev_tesla,cuv,69,26.552341415074373
bev_tesla,cuv,70,26.89174691707868
bev_tesla,cuv,71,27.253438175284145
bev_tesla,cuv,72,27.613154984904867
bev_tesla,cuv,73,27.980216582704827
bev_tesla,cuv,74,28.356372439096962
bev_tesla,cuv,75,28.733391566730706
bev_tesla,cuv,76,29.143226881729188
bev_tesla,cuv,77,29.55956922474467
bev_tesla,cuv,78,29.981028982661613
bev_tesla,cuv,79,30.426251133052908
bev_tesla,cuv,80,30.882314195131332
bev_tesla,cuv,81,31.375372402434557
bev_tesla,cuv,82,31.91057518671587
bev_tesla,cuv,83,32.489353337018755
bev_tesla,cuv,84,33.08130636263212
bev_tesla,cuv,85,33.706796873756424
bev_tesla,cuv,86,34.36376237079618
bev_tesla,cuv,87,35.094082973382726
bev_tesla,cuv,88,35.84566236327116
bev_tesla,cuv,89,36.69943259389232
bev_tesla,cuv,90,37.6016053901088
bev_tesla,cuv,91,38.59401407842654
bev_tesla,cuv,92,39.703910413501326
bev_tesla,cuv,93,41.01655678072811
bev_tesla,cuv,94,42.43293046369284
bev_tesla,cuv,95,44.14914124087258
bev_tesla,cuv,96,46.35505317885881
bev_tesla,cuv,97,49.03857996039952
bev_tesla,cuv,98,52.98519831642582
bev_tesla,cuv,99,60.355344644037544
bev_tesla,pickup,1,0.044877277028023854
bev_tesla,pickup,2,0.07407090898294423
bev_tesla,pickup,3,0.11243631616805842
bev_tesla,pickup,4,0.15631124734500332
bev_tesla,pickup,5,0.18242553886100255
bev_tesla,pickup,6,0.2057801473900754
bev_tesla,pickup,7,0.23467686207650101
bev_tesla,pickup,8,0.24882924250101313
bev_tesla,pickup,9,0.26312509945798995
bev_tesla,pickup,10,0.27560765107226465
bev_tesla,pickup,11,0.2956710943049114
bev_tesla,pickup,12,0.31288614755217004
bev_tesla,pickup,13,0.32766841244337314
bev_tesla,pickup,14,0.3450796848979456
bev_tesla,pickup,15,0.3570622283989504
bev_tesla,pickup,16,0.3878575934138201
bev_tesla,pickup,17,0.40243888133684497
bev_tesla,pickup,18,0.43894922084976506
bev_tesla,pickup,19,0.4557883740319127
bev_tesla,pickup,20,0.5039871283151629
bev_tesla,pickup,21,0.536329283981514
bev_tesla,pickup,22,0.57356432165636
bev_tesla,pickup,23,0.6108179951465372
bev_tesla,pickup,24,0.6527861580916431
bev_tesla,pickup,25,0.6767217899631517
bev_tesla,pickup,26,0.7355156941362909
bev_tesla,pickup,27,0.7598600975612582
bev_tesla,pickup,28,0.7914969132384648
bev_tesla,pickup,29,0.8264350236314785
bev_tesla,pickup,30,0.8429727599014827
bev_tesla,pickup,31,0.8702856343791628
bev_tesla,pickup,32,0.9025805089864831
bev_tesla,pickup,33,0.9387658041687853
bev_tesla,pickup,34,0.9731711076585471
bev_tesla,pickup,35,1.0216038030254424
bev_tesla,pickup,36,1.065216247052374
bev_tesla,pickup,37,1.146260523000565
bev_tesla,pickup,38,1.2153022926814343
bev_tesla,pickup,39,1.2556545844015459
bev_tesla,pickup,40,1.3332338966442232
bev_tesla,pickup,41,1.3633652060649364
bev_tesla,pickup,42,1.4093950402779973
bev_tesla,pickup,43,1.4563812724315315
bev_tesla,pickup,44,1.552069498359773
bev_tesla,pickup,45,1.6152381270757616
bev_tesla,pickup,46,1.6708102019580122
bev_tesla,pickup,47,1.7576941277781333
bev_tesla,pickup,48,1.805167944438073
bev_tesla,pickup,49,1.9205167879315586
bev_tesla,pickup,50,1.9963495322838238
bev_tesla,pickup,51,2.0714214179571906
bev_tesla,pickup,52,2.128554664462611
bev_tesla,pickup,53,2.221420398371117
bev_tesla,pickup,54,2.339071435795753
bev_tesla,pickup,55,2.412176199244449
bev_tesla,pickup,56,2.4939796431484673
bev_tesla,pickup,57,2.6426579578829767
bev_tesla,pickup,58,2.8541755689163084
bev_tesla,pickup,59,3.0552608647312276
bev_tesla,pickup,60,3.238930937096125
bev_tesla,pickup,61,3.3834622008549635
bev_tesla,pickup,62,3.5633788532957493
bev_tesla,pickup,63,3.6241369840137807
bev_tesla,pickup,64,3.7637903425327934
bev_tesla,pickup,65,3.937790806301045
bev_tesla,pickup,66,4.08372195785509
bev_tesla,pickup,67,4.241105131128629
bev_tesla,pickup,68,4.43828179434479
bev_tesla,pickup,69,4.648813862307176
bev_tesla,pickup,70,4.830009851877255
bev_tesla,pickup,71,5.046479106109496
bev_tesla,pickup,72,5.254604516442164
bev_tesla,pickup,73,5.488741696526543
bev_tesla,pickup,74,5.645373093833052
bev_tesla,pickup,75,5.810558933483862
bev_tesla,pickup,76,6.014429356969653
bev_tesla,pickup,77,6.361505543062666
bev_tesla,pickup,78,6.482267851014441
bev_tesla,pickup,79,6.7728491316529125
bev_tesla,pickup,80,7.037216653124087
bev_tesla,pickup,81,7.261385365695198
bev_tesla,pickup,82,7.693589446947042
bev_tesla,pickup,83,8.076023357846303
bev_tesla,pickup,84,8.23920249746216
bev_tesla,pickup,85,8.709476641787008
bev_tesla,pickup,86,9.119139514606463
bev_tesla,pickup,87,9.651362925088034
bev_tesla,pickup,88,10.578012901642984
bev_tesla,pickup,89,11.4679863174516
bev_tesla,pickup,90,12.14452130116303
bev_tesla,pickup,91,12.791247826575539
bev_tesla,pickup,92,13.793107589130397
bev_tesla,pickup,93,14.522341948316468
bev_tesla,pickup,94,15.441793521276647
bev_tesla,pickup,95,16.303205789318458
bev_tesla,pickup,96,17.76796226620681
bev_tesla,pickup,97,19.095055740153068
bev_tesla,pickup,98,22.538968943445337
bev_tesla,pickup,99,27.39523215829353
