listing_year,state,year,vehicle_type,avg_price,n_listings,dep_annual_rate,n_make_model_year
2020,AL,2016,suv,36375.414793312695,2663,0.09282950333470585,2612
2020,AL,2017,car,22339.774421862894,10808,0.09282950333470585,2612
2020,AL,2017,cuv,27725.213233244318,9084,0.09282950333470585,2612
2020,AL,2017,minivan,26559.709011783787,505,0.09282950333470585,2612
2020,AL,2017,pickup,40538.43320297916,5287,0.09282950333470585,2612
2020,AL,2017,suv,38854.45720032785,3493,0.09282950333470585,2612
2020,AL,2018,car,23422.866882372502,7595,0.09282950333470585,2612
2020,AL,2018,cuv,28479.006871729507,5341,0.09282950333470585,2612
2020,AL,2018,minivan,28362.41178698113,473,0.09282950333470585,2612
2020,AL,2018,pickup,43438.2152043379,4561,0.09282950333470585,2612
2020,AL,2018,suv,43828.18630796828,2203,0.09282950333470585,2612
2020,AL,2019,cuv,31843.523678989335,4970,0.09282950333470585,2612
2020,AL,2019,car,25356.0012596673,8300,0.09282950333470585,2612
2020,AL,2019,minivan,27419.91728866174,812,0.09282950333470585,2612
2020,AL,2019,pickup,45359.49728958874,5137,0.09282950333470585,2612
2020,AL,2019,suv,47290.622491741284,3217,0.09282950333470585,2612
2020,AL,2020,cuv,40445.85003726157,1411,0.09282950333470585,2612
2020,AL,2020,car,29383.755285392508,1618,0.09282950333470585,2612
2020,AL,2020,minivan,38287.391837114585,102,0.09282950333470585,2612
2020,AL,2020,pickup,54240.92230260785,938,0.09282950333470585,2612
2020,AL,2020,suv,54585.56044316953,608,0.09282950333470585,2612
2020,AL,2021,cuv,55736.00364491005,60,0.09282950333470585,2612
2020,AL,2021,suv,69566.27103111203,15,0.09282950333470585,2612
2020,AL,2021,pickup,64343.18903436613,15,0.09282950333470585,2612
2020,AL,2021,car,42304.79293000487,13,0.09282950333470585,2612
2020,AR,2006,car,8778.58303587824,147,0.08856245521764616,2466
2020,AR,2006,minivan,5234.843201314133,33,0.08856245521764616,2466
2020,AR,2006,cuv,10909.796101798715,63,0.08856245521764616,2466
2020,AR,2006,pickup,14444.858363458801,185,0.08856245521764616,2466
2020,AR,2006,suv,14675.49893656371,95,0.08856245521764616,2466
2020,AR,2007,car,9661.257501840131,361,0.08856245521764616,2466
2020,AR,2007,cuv,9000.559742168016,190,0.08856245521764616,2466
2020,AR,2007,minivan,8307.563306962007,59,0.08856245521764616,2466
2020,AR,2007,pickup,14639.412847490838,358,0.08856245521764616,2466
2020,AR,2007,suv,13148.313281654831,249,0.08856245521764616,2466
2020,AR,2008,car,9798.150923135518,414,0.08856245521764616,2466
2020,AR,2008,cuv,10945.58271374292,260,0.08856245521764616,2466
2020,AR,2008,minivan,11041.377690909927,59,0.08856245521764616,2466
2020,AR,2008,pickup,15503.096374913843,483,0.08856245521764616,2466
2020,AR,2008,suv,15893.785620751689,276,0.08856245521764616,2466
2020,AR,2009,car,9484.521869553886,402,0.08856245521764616,2466
2020,AR,2009,cuv,10359.714298073986,258,0.08856245521764616,2466
2020,AR,2009,minivan,8362.462344138821,42,0.08856245521764616,2466
2020,AR,2009,pickup,17343.18616091815,332,0.08856245521764616,2466
2020,AR,2009,suv,16614.200609343832,149,0.08856245521764616,2466
2020,AR,2010,car,11516.719763963898,688,0.08856245521764616,2466
2020,AR,2010,cuv,11978.087026016608,444,0.08856245521764616,2466
2020,AR,2010,minivan,9880.751555562896,69,0.08856245521764616,2466
2020,AR,2010,pickup,19280.336522982805,512,0.08856245521764616,2466
2020,AR,2010,suv,17820.072176115922,258,0.08856245521764616,2466
2020,AR,2011,car,12652.7164502654,812,0.08856245521764616,2466
2020,AR,2011,cuv,12792.893301943246,661,0.08856245521764616,2466
2020,AR,2011,minivan,12285.079734034935,86,0.08856245521764616,2466
2020,AR,2011,pickup,20985.256572340888,785,0.08856245521764616,2466
2020,AR,2011,suv,19889.474528731378,512,0.08856245521764616,2466
2020,AR,2012,car,12801.66340430824,1314,0.08856245521764616,2466
2020,AR,2012,cuv,13676.671952000801,956,0.08856245521764616,2466
2020,AR,2012,minivan,13362.63892496153,111,0.08856245521764616,2466
2020,AR,2012,pickup,23911.2998978594,904,0.08856245521764616,2466
